axis,axis_bin,axis_max,axis_min,counts_neg,counts_pos,phi,phi_bin,stat,sys_0,value,global_index,sys_1,sys_10,sys_11,sys_2,sys_3,sys_4,sys_5,sys_6,sys_7,sys_8,sys_9,sys_total,err_0,par_0
x,5,0.601675570011,0.316878080368,15902,16141,165.0,11,0.00558614078909,0.00029874741449,0.00995824765414,71,0.00301311258227,0.00528071355075,0.00191945582628,0.00396324880421,0.00194849818945,0.0100497463718,0.000803137198091,0.00063534360379,0.00134572945535,0.00151162035763,0.00117944646627,0.00373816187915,0.00387804300844,0.0298641313035
z,0,0.451184600592,0.283898770809,16485,16472,-165.0,0,0.0055084079504,1.57992017193e-05,-0.000526640040334,0,0.00304082036018,0.00399887049571,0.01016128622,0.000644778541755,0.00248965341598,0.0215104445815,8.94582481124e-05,0.00513238739222,0.0,0.00118703651242,0.0016580184456,0.00723596408522,0.00393609713177,0.0172745728268
z,0,0.451184600592,0.283898770809,8639,8296,-135.0,1,0.00768154487014,0.000811238074675,-0.0270412694663,1,0.00204170867801,0.0130713935941,0.0040190871805,0.00196068361402,0.00204639695585,0.0120666483417,8.92747193575e-05,0.00355548039079,0.0,0.00287386029959,0.00220281817019,0.00555712666476,0.00393609713177,0.0172745728268
z,0,0.451184600592,0.283898770809,13131,12860,-105.0,2,0.00620220927522,0.000417624250986,-0.0139208091423,2,0.00355942547321,0.00452360697091,0.00329474546015,0.00114394165576,0.00580819603056,0.00547417160124,0.000982004217803,0.00323551800102,0.0,0.00200015306473,0.00223665032536,0.00328423382381,0.00393609713177,0.0172745728268
z,0,0.451184600592,0.283898770809,7919,7508,-75.0,3,0.00804608035833,0.00106708682142,-0.0355695597827,3,0.0027517862618,0.00752121955156,0.00884063914418,0.00184290483594,0.00142897665501,0.0140439942479,0.000873789191246,0.00145749375224,0.0,0.000556234270334,0.00269927829504,0.00544252785989,0.00393609713177,0.0172745728268
z,0,0.451184600592,0.283898770809,6174,5956,-45.0,4,0.00907704606652,0.000719838542864,-0.0239946190268,4,0.00114548578858,0.0035192463547,0.00547281466424,0.00203049369156,0.00405639410019,0.00204984284937,0.00355701334774,0.00743969716132,0.0,0.00136188976467,0.0033133495599,0.00352683159538,0.00393609713177,0.0172745728268
z,0,0.451184600592,0.283898770809,2884,2866,-15.0,5,0.0131874941289,0.000125384569401,-0.00417948560789,5,0.00319392187521,0.0116130150855,0.014697028324,0.00280165951699,0.00625667488202,0.0153684318066,0.00126095954329,0.0236291792244,0.0,0.00513525912538,0.00743879424408,0.0103516687325,0.00393609713177,0.0172745728268
z,0,0.451184600592,0.283898770809,2860,2860,15.0,6,0.0132221477106,0.0,0.0,6,0.000963980855886,0.0101120248437,0.0112667800859,0.00375524139963,0.00287233502604,0.00713665084913,0.00134950818028,0.0208340194076,0.0,0.00433478411287,0.0101455664262,0.00847057150407,0.00393609713177,0.0172745728268
z,0,0.451184600592,0.283898770809,6248,6204,45.0,7,0.00896139536053,0.00014153146185,-0.00471771555021,7,0.00997521169484,0.00873262993991,0.00343491649255,0.0059338719584,0.00226214900613,0.00653857877478,0.000730872154236,0.00338960485533,0.0,0.00133505370468,0.00279736565426,0.00493520271834,0.00393609713177,0.0172745728268
z,0,0.451184600592,0.283898770809,7682,7644,75.0,8,0.00807761587203,9.93102730718e-05,-0.00331034255214,8,0.00276672956534,0.0152191836387,0.00425669457763,0.0011016826611,0.000853915698826,0.00401750020683,0.00221543735825,0.00282369018532,0.0,0.00149158411659,0.00269649736583,0.00498212042068,0.00393609713177,0.0172745728268
z,0,0.451184600592,0.283898770809,12747,13084,105.0,9,0.00622104713693,0.000522550311871,0.0174183435738,9,0.000742787495255,0.0031693726778,0.00223358161747,0.000745860859752,0.000744104385376,0.0031447513029,0.00147883407772,0.00787683203816,0.0,0.00108237192035,0.00116826035082,0.00278915755201,0.00393609713177,0.0172745728268
z,0,0.451184600592,0.283898770809,8400,8431,135.0,10,0.00770803587511,7.37719456083e-05,0.00245906482451,10,0.00254962407053,0.00834428053349,0.00378916808404,0.00120617251378,0.0024827492889,0.00954069569707,0.000466587021947,0.012330471538,0.0,0.00120100867935,0.00443976651877,0.00549652425196,0.00393609713177,0.0172745728268
z,0,0.451184600592,0.283898770809,16405,16677,165.0,11,0.00549766095355,0.000329318863805,0.0109772952273,11,0.00231309700757,0.0060539804399,0.00357866473496,0.000983332283795,0.0041678394191,0.00732018332928,0.00110428314656,0.00347111560404,0.0,0.000580054707825,0.00231579877436,0.00348446937888,0.00393609713177,0.0172745728268
z,1,0.514184117317,0.451184600592,16903,16962,-165.0,0,0.00543404556811,6.97815048625e-05,0.0023260503076,12,0.00282048690133,0.00276397191919,0.00430305115879,0.00182013388257,0.00223310827278,0.0030993395485,0.000426920829341,0.0096611622721,0.000117556424811,0.000782298389822,0.00495733413845,0.00377202191401,0.00337345149373,0.0192275065595
z,1,0.514184117317,0.451184600592,8221,8098,-135.0,1,0.00782764703035,0.000301891588606,-0.0100630531088,13,0.00688774418086,0.00521705206484,0.00624888855964,0.00461634527892,0.00490479543805,0.00112863630056,0.00161432381719,0.00245240190998,1.23307108879e-06,0.00323205720633,0.00449200626463,0.00407833068795,0.00337345149373,0.0192275065595
z,1,0.514184117317,0.451184600592,11615,11197,-105.0,2,0.00661893794313,0.000733926135581,-0.0244642049074,14,0.00311440788209,0.00105885975063,0.00927512347698,0.00283911079168,0.0113149657845,0.00232646428049,0.0029698703438,0.00221126712859,8.58120620251e-06,0.00125344097614,0.00350025855005,0.00470711255079,0.00337345149373,0.0192275065595
z,1,0.514184117317,0.451184600592,8303,7954,-75.0,3,0.00783973466605,0.000859853520524,-0.0286617837846,15,0.00367830879986,0.00841132551432,0.00531105697155,0.00301195122302,0.0109855234623,0.00197165645659,0.00192685239017,0.00251406803727,8.0369412899e-05,0.00112877227366,0.00331201218069,0.00472944669761,0.00337345149373,0.0192275065595
z,1,0.514184117317,0.451184600592,4903,4657,-45.0,4,0.0102214990184,0.00103066279553,-0.0343554280698,16,0.00452205166221,0.0107758082449,0.00566704012454,0.00408868864179,0.00257149711251,0.00951065123081,0.00209178030491,0.00193352997303,0.000136077404022,0.001136764884,0.00259774923325,0.00498863652819,0.00337345149373,0.0192275065595
z,1,0.514184117317,0.451184600592,2061,1957,-15.0,5,0.0157665088773,0.00103672314435,-0.0345574393868,17,0.00519530661404,0.00586872547865,0.0098790153861,0.00826728530228,0.00197930261493,0.0248382221907,0.00185767561197,0.007662339136,0.00140072777867,0.00550577417016,0.0080949999392,0.00916605164232,0.00337345149373,0.0192275065595
z,1,0.514184117317,0.451184600592,2018,2024,15.0,6,0.015728995204,5.94558187004e-05,0.00198186072521,18,0.00366742047481,0.0138794230297,0.00543543603271,0.00259044556879,0.0026721986942,0.00708878971636,0.00325887021609,0.00856247264892,0.000659311539494,0.00727852899581,0.01095086243,0.00681299953613,0.00337345149373,0.0192275065595
z,1,0.514184117317,0.451184600592,4817,5072,45.0,7,0.0100500052795,0.00103282614145,0.0344275385141,19,0.00755716487765,0.0145033225417,0.00294965878129,0.00630277022719,0.00800259038806,0.00316169857979,0.00332935713232,0.00775228813291,0.000124603509903,0.00337295606732,0.00421321764588,0.00639170326698,0.00337345149373,0.0192275065595
z,1,0.514184117317,0.451184600592,8003,8079,75.0,8,0.00788535643369,0.000189283586224,0.00630945293233,20,0.00518528232351,0.00555119337514,0.00352649996057,0.0021610041149,0.00275977374986,0.00636690901592,0.000612881500274,0.00413617538288,7.84639269114e-07,0.00203345762566,0.00549615127966,0.00381651152819,0.00337345149373,0.0192275065595
z,1,0.514184117317,0.451184600592,11299,11523,105.0,9,0.00661890022457,0.000393127760617,0.0131042590365,21,0.00163047201931,0.00383412372321,0.00204213429242,0.000873033888638,0.00114521197975,0.0047720791772,0.000119680538774,0.00111636333168,5.10644167662e-05,0.00173166487366,0.00182468723506,0.00212067283656,0.00337345149373,0.0192275065595
z,1,0.514184117317,0.451184600592,8138,8138,135.0,10,0.00783837679774,0.0,0.0,22,0.0034336396493,0.00991709716618,0.00442804861814,0.00289682275616,0.0008618083084,0.00646846275777,0.00199282565154,0.00205454742536,8.20547938929e-05,0.000976198003627,0.00455723749474,0.00418969217658,0.00337345149373,0.0192275065595
z,1,0.514184117317,0.451184600592,16914,16992,165.0,11,0.00543074822053,9.21419632505e-05,0.00307139893994,23,0.00176823546644,0.00552870379761,0.000364357605577,0.00075365928933,0.00140786450356,0.0074585606344,0.00105823716149,0.00505282217637,3.83928418159e-05,0.00368610862643,0.00228306464851,0.00338450295679,0.00337345149373,0.0192275065595
z,2,0.57101136446,0.514184117317,17708,17810,-165.0,0,0.00530606461689,0.000115024689876,0.0038341563195,24,0.00465608388186,0.00213630520739,0.0091673322022,0.000768453814089,0.00532237626612,0.00213461206295,0.000314919743687,0.0045263315551,0.00733513431624,0.00202479865402,0.00120892189443,0.00431769638394,0.00371447092486,0.0267038586922
z,2,0.57101136446,0.514184117317,8581,8384,-135.0,1,0.00767663447186,0.0004651058116,-0.0155035275966,25,0.000840278342366,0.00138097815216,0.006442877464,0.00148193538189,0.00221791118383,0.00644167140126,0.00077554769814,0.00991001538932,0.00164997018874,0.00149208307266,0.00309191457927,0.00414379817555,0.00371447092486,0.0267038586922
z,2,0.57101136446,0.514184117317,10913,10471,-105.0,2,0.00683581177145,0.000827890238725,-0.027596341446,26,0.00704281963408,0.010746685788,0.00178531929851,0.00493775866926,0.00114230252802,0.0049603395164,9.8530203104e-05,0.00218284502625,0.000284098088741,0.00123787857592,0.00727108307183,0.00481168228916,0.00371447092486,0.0267038586922
z,2,0.57101136446,0.514184117317,8514,8183,-75.0,3,0.00773621629924,0.000794015417341,-0.0264671817422,27,0.00343196839094,0.00994721800089,0.00259991176426,0.00335908867419,0.00271208956838,0.00275984033942,0.000229954719543,0.00711410492659,0.00640509650111,0.00212319195271,0.00451012887061,0.00465723948268,0.00371447092486,0.0267038586922
z,2,0.57101136446,0.514184117317,4391,4144,-45.0,4,0.0108161782846,0.00115913187619,-0.0386377312243,28,0.000688768923283,0.0103585701436,0.00890355184674,0.00328978523612,0.00785052590072,0.00667669251561,0.00192267820239,0.0094465278089,0.00408358126879,0.00252362340689,0.00556059554219,0.0061303710687,0.00371447092486,0.0267038586922
z,2,0.57101136446,0.514184117317,1693,1604,-15.0,5,0.0174043681473,0.00108121102676,-0.0360403694212,29,0.00158857181668,0.0120661966503,0.0162511374801,0.00563765689731,0.0138121247292,0.0165065545589,0.0032970905304,0.0167418941855,0.00633567199111,0.00637118145823,0.0207729674876,0.0119396089325,0.00371447092486,0.0267038586922
z,2,0.57101136446,0.514184117317,1630,1619,15.0,6,0.0175436809659,0.000135607086122,-0.00452023651451,30,0.0118202446029,0.00589239830151,0.0231114625931,0.00791594944894,0.0150506077334,0.00668664742261,0.00310439663008,0.020578302443,0.0338753387332,0.0127544170246,0.00694683287293,0.0153678467662,0.00371447092486,0.0267038586922
z,2,0.57101136446,0.514184117317,4298,4288,45.0,7,0.0107920523733,4.66496676381e-05,-0.00155498890672,31,0.00494858855382,0.0161453802139,0.00982843805104,0.00431222189218,0.00941447075456,0.0052156005986,0.00338851613924,0.00403483957052,0.00266296695918,0.00124202272855,0.0031913802959,0.00684818057316,0.00371447092486,0.0267038586922
z,2,0.57101136446,0.514184117317,8100,8340,75.0,8,0.00779770128429,0.000584721216001,0.0194907076657,32,0.0006790664047,0.0121083473787,0.00386106409132,0.00373246893287,0.00119880214334,0.00380231067538,9.41418111324e-05,0.0043961238116,0.00103123299778,0.0012390948832,0.00667403731495,0.00463935501697,0.00371447092486,0.0267038586922
z,2,0.57101136446,0.514184117317,10301,10987,105.0,9,0.00684747193009,0.00129070994444,0.0430236645043,33,0.0037777274847,0.00234357267618,0.00561632588506,0.00210215523839,0.00254948809743,0.00593297556043,0.000225257128477,0.0154311135411,0.011102553457,0.000428453087807,0.00177455693483,0.00620614710732,0.00371447092486,0.0267038586922
z,2,0.57101136446,0.514184117317,8274,8424,135.0,10,0.00773813948035,0.000359804194886,0.0119934733957,34,0.00756414234638,0.00784101709723,0.0077859503217,0.00133214052767,0.0120861828327,0.00305796973407,0.000921959988773,0.00272338557988,0.00464170798659,0.000794640742242,0.00212375633419,0.0055638303717,0.00371447092486,0.0267038586922
z,2,0.57101136446,0.514184117317,17262,17561,165.0,11,0.00535843987018,0.000343909690855,0.0114636570215,35,0.00253456458449,0.00422708597034,0.00335358735174,0.00249304994941,0.00448997644708,0.00622484600171,0.00130768865347,0.00101700983942,0.00123113021255,0.00102081429213,0.0028654159978,0.00308457758774,0.00371447092486,0.0267038586922
z,3,0.629800617695,0.57101136446,18301,17974,-165.0,0,0.00525006698444,0.000361060316209,-0.012035343796,36,0.00133123714477,0.00389032624662,0.0088063031435,0.000425008125603,0.00112946890295,0.00393161084503,0.000139298848808,0.00625510327518,0.00258888211101,0.00073959864676,0.00131622329354,0.00364576447283,0.00426789301408,0.0437761767104
z,3,0.629800617695,0.57101136446,8978,8500,-135.0,1,0.00755900144577,0.00109540717676,-0.0365135744214,37,0.0031276345253,0.00460373982787,0.0167869683355,0.0082603096962,0.00291324779391,0.00245651230216,0.00116949155927,0.000904086977243,0.01470297575,0.000784415751696,0.00602906942368,0.00736467113749,0.00426789301408,0.0437761767104
z,3,0.629800617695,0.57101136446,10391,9645,-105.0,2,0.00705597829074,0.00149130751379,-0.0497102513909,38,0.00118392333388,0.00568106770515,0.00253309682012,0.0018897280097,0.00921798124909,0.00572950392962,0.000498697161674,0.00166601315141,0.00128088518977,0.000559706240892,0.0037271939218,0.00387655840626,0.00426789301408,0.0437761767104
z,3,0.629800617695,0.57101136446,8424,8007,-75.0,3,0.00779683887959,0.00101650960278,-0.0338836535811,39,0.00530616566539,0.00303192436695,0.0044199116528,0.0016128718853,0.00554332137108,0.00553955510259,0.000348497182131,0.00140715762973,0.00260489806533,0.0010523237288,0.00213920325041,0.00335994331944,0.00426789301408,0.0437761767104
z,3,0.629800617695,0.57101136446,3967,3734,-45.0,4,0.0113860173151,0.00121184810996,-0.0403949394822,40,0.00429977104068,0.00984647497535,0.0163491554558,0.00582635402679,0.0154435001314,0.00362072885036,0.00104708224535,0.00644028931856,0.00966155529022,0.00106984376907,0.00601520761847,0.00837426815841,0.00426789301408,0.0437761767104
z,3,0.629800617695,0.57101136446,1560,1496,-15.0,5,0.0180822927505,0.00083881476894,-0.027960492298,41,0.0150424037129,0.0190456043929,0.00636694207788,0.000361246988177,0.00916957296431,0.0199590940028,0.00492658466101,0.00854219682515,0.00263493321836,0.00240329094231,0.0055899694562,0.0102197957852,0.00426789301408,0.0437761767104
z,3,0.629800617695,0.57101136446,1533,1488,15.0,6,0.018190253526,0.000596624682657,-0.019887490198,42,0.00238127075136,0.0101391579956,0.0178260691464,0.00341872870922,0.0046712839976,0.0139775313437,0.000450380146503,0.0118322651833,0.00101980194449,0.00607001595199,0.00970200449228,0.00879081443694,0.00426789301408,0.0437761767104
z,3,0.629800617695,0.57101136446,3752,3893,45.0,7,0.0114335091785,0.000738722039387,0.02462406829,43,0.00621153227985,0.00717023015022,0.00297035090625,0.0116913449019,0.0083023570478,0.00435855984688,0.00406277365983,0.00754994153976,0.018627692014,0.00263768993318,0.00715662539005,0.00817570278462,0.00426789301408,0.0437761767104
z,3,0.629800617695,0.57101136446,7801,8327,75.0,8,0.00786679144949,0.00130630517378,0.0435435064137,44,0.000992868095636,0.00275592505932,0.0158735699952,0.00293339416385,0.00429664552212,0.00370321050286,0.00195321068168,0.00272468850017,0.000522390007973,0.00116603076458,0.00432685390115,0.00526722578472,0.00426789301408,0.0437761767104
z,3,0.629800617695,0.57101136446,9687,10387,105.0,9,0.00705036893487,0.00139670132194,0.0465567111969,45,0.00319040566683,0.0155451465398,0.0111898072064,0.00228978320956,0.00183148682117,0.00397036224604,0.00119581073523,0.000879961997271,0.0121178738773,0.00115017965436,0.00211237743497,0.00680830067803,0.00426789301408,0.0437761767104
z,3,0.629800617695,0.57101136446,8559,8875,135.0,10,0.00757136661559,0.000725988065824,0.0241996031255,46,0.0022194236517,0.01769406721,0.0032363422215,0.00266975350678,0.00816410779953,0.00501877628267,0.00108974613249,0.00226056016982,0.00397256202996,0.00123628228903,0.00510886497796,0.00630579062802,0.00426789301408,0.0437761767104
z,3,0.629800617695,0.57101136446,17948,18063,165.0,11,0.00526960985735,0.000127909283037,0.0042636427097,47,0.00305464211851,0.00444720126688,0.00809297524393,0.0028101769276,0.00162182096392,0.00105929886922,0.000301534309983,0.00203310023062,0.0101674925536,0.001376418164,0.00186381815001,0.00427419453377,0.00426789301408,0.0437761767104
z,4,0.699277639389,0.629800617695,18985,18719,-165.0,0,0.00514976028353,0.000282574939774,-0.00941916462034,48,0.00206792820245,0.00596724497154,0.00822827313095,0.00233940035105,0.00240423250943,0.00277336314321,6.75348564982e-05,0.0020225988701,0.00343636702746,0.00161859858781,0.00158349145204,0.00350671833135,0.00344618303025,0.0366213638502
z,4,0.699277639389,0.629800617695,9490,8985,-135.0,1,0.00735221803188,0.00109482917469,-0.03649430722,49,0.00284615904093,0.00404724478722,0.0174764115363,0.00184246897697,0.0132718831301,0.0100422818214,0.00180504843593,0.00242422148585,0.0241139568388,0.0013766810298,0.00229151919484,0.010033506552,0.00344618303025,0.0366213638502
z,4,0.699277639389,0.629800617695,9542,9300,-105.0,2,0.00728404521942,0.000514431740157,-0.017147725448,50,0.00591443944722,0.00923228915781,0.0105582466349,0.00364623311907,0.00396650005132,0.00573192350566,0.000465176999569,0.0016479222104,0.0220012012869,0.00163229554892,0.00585997290909,0.00825410999309,0.00344618303025,0.0366213638502
z,4,0.699277639389,0.629800617695,8115,7562,-75.0,3,0.00797785911709,0.00141286803409,-0.0470956005156,51,0.0045984312892,0.0039805918932,0.00795000046492,0.00773678719997,0.00566679984331,0.00379132479429,0.00121387466788,0.00189488381147,0.00977535545826,0.0022738724947,0.00637144595385,0.00542313946775,0.00344618303025,0.0366213638502
z,4,0.699277639389,0.629800617695,3431,3295,-45.0,4,0.0121888648719,0.00080988148693,-0.02699605003,52,0.00444569438696,0.00539406388998,0.012873608619,0.00535444170237,0.00592933595181,0.00451939180493,0.00123662315309,0.0118375569582,0.00544111058116,0.00336583890021,0.00279965996742,0.00638534480353,0.00344618303025,0.0366213638502
z,4,0.699277639389,0.629800617695,1369,1379,-15.0,5,0.0190759655088,0.000145754747791,0.00485849147663,53,0.0104485414922,0.0180924814194,0.0107498485595,0.00367258442566,0.0183143727481,0.00612881826237,0.00296067539603,0.000982980709523,0.00672098388895,0.00304743507877,0.00855454988778,0.00946883636263,0.00344618303025,0.0366213638502
z,4,0.699277639389,0.629800617695,1343,1354,15.0,6,0.0192554239184,0.000163362026797,0.00544540118426,54,0.00445977505296,0.0227215513587,0.0174242332578,0.00965281203389,0.01012094412,0.0101261166856,0.0023338473402,0.00544540118426,0.0177424997091,0.00802782550454,0.0137152019888,0.0120428374452,0.00344618303025,0.0366213638502
z,4,0.699277639389,0.629800617695,3105,3321,45.0,7,0.0124621177092,0.00134633295238,0.0448777675629,55,0.00404726713896,0.014671580866,0.00496045872569,0.0108280591667,0.0130830928683,0.00981225445867,0.00115356221795,0.0070544667542,0.0343588143587,0.00283423811197,0.0023128092289,0.0125364224441,0.00344618303025,0.0366213638502
z,4,0.699277639389,0.629800617695,7678,8142,75.0,8,0.00794444419444,0.00117476470768,0.0391588248312,56,0.00571894273162,0.00418119505048,0.00591719150543,0.00207490473986,0.00342894718051,0.00295889005065,0.00078684091568,0.00156114250422,0.00663060694933,0.000732727348804,0.00294425711036,0.00372208011365,0.00344618303025,0.0366213638502
z,4,0.699277639389,0.629800617695,9150,9741,105.0,9,0.00726931262761,0.00125306018163,0.0417686738074,57,0.00108013302088,0.00133479386568,0.00719548761845,0.00218310207129,0.00573968887329,0.00191079825163,0.00108385831118,0.00172639638186,0.00771981850266,0.000903565436602,0.00406488776207,0.00384247154711,0.00344618303025,0.0366213638502
z,4,0.699277639389,0.629800617695,9041,9144,135.0,10,0.00741533795372,0.000226862830459,0.00756209436804,58,0.000846703536808,0.00124167464674,0.00405244110152,0.00178490579128,0.00613588141277,0.00370218977332,0.000179355964065,0.00565602723509,0.0104747926816,0.000881427899003,0.00210751406848,0.00428354122642,0.00344618303025,0.0366213638502
z,4,0.699277639389,0.629800617695,18461,18792,165.0,11,0.00518070440739,0.00035588213359,0.011862738058,59,0.00286065600812,0.00354930944741,0.00704322941601,0.000870392657816,0.0041609397158,0.00293179601431,0.000814960338175,0.0028174854815,0.00276922341436,0.00078931171447,0.00320356059819,0.0032172873942,0.00344618303025,0.0366213638502
z,5,0.894933462143,0.699277639389,20966,20253,-165.0,0,0.00492419721559,0.00069283763878,-0.0230945888907,60,0.0016708523035,0.00887355580926,0.00179418548942,0.00102631188929,0.00121399946511,0.00226060859859,0.000710254535079,0.000485505908728,0.02717079781,0.001873889938,0.0019719414413,0.00836052605697,0.00538612580696,0.0387691745978
z,5,0.894933462143,0.699277639389,10704,10031,-135.0,1,0.00693808821961,0.00130002130754,-0.0433340445161,61,0.00541641190648,0.001500364393,0.0100939124823,0.00268038362265,0.00101488083601,0.00425269454718,0.00277698040009,0.00103767961264,0.0164590068161,0.00119137018919,0.00408573821187,0.00617505367722,0.00538612580696,0.0387691745978
z,5,0.894933462143,0.699277639389,8287,8030,-105.0,2,0.00782679207623,0.000630858819932,-0.0210286285728,62,0.00671654008329,0.00571446865797,0.0076536424458,0.00346715189517,0.00185811705887,0.00179477035999,0.000602012500167,0.00333550386131,0.0364143252373,0.000563947483897,0.00564779900014,0.0112721892476,0.00538612580696,0.0387691745978
z,5,0.894933462143,0.699277639389,7003,6680,-75.0,3,0.00854463502765,0.000945498002693,-0.0315166004002,63,0.00662999972701,0.00365305133164,0.00856084935367,0.00155626423657,0.00575676374137,0.00397905893624,0.00160278752446,0.00392488017678,0.0367798581719,0.00208834372461,0.00768719613552,0.0116052099025,0.00538612580696,0.0387691745978
z,5,0.894933462143,0.699277639389,2364,2265,-45.0,4,0.0146919451654,0.000856618455146,-0.028553949669,64,0.00355962663889,0.0237029846758,0.0270737800747,0.00832495652139,0.0173533335328,0.0141978906468,0.00650621019304,0.00906324200332,0.028553949669,0.00343711860478,0.011004967615,0.0156850232212,0.00538612580696,0.0387691745978
z,5,0.894933462143,0.699277639389,1294,1246,-15.0,5,0.0198355782777,0.000756914669182,-0.0252304896712,65,0.00742897577584,0.0350522063673,0.019597100094,0.0050392895937,0.00768299773335,0.00867461040616,0.000410409644246,0.00441384129226,0.0463175550103,0.00580280832946,0.0111379651353,0.018597173013,0.00538612580696,0.0387691745978
z,5,0.894933462143,0.699277639389,1248,1219,15.0,6,0.0201308410615,0.000470834522275,-0.0156944841146,66,0.0034865103662,0.0381963960826,0.0187780894339,0.00919849053025,0.00985792279243,0.00709564238787,0.0013726465404,0.00919059664011,0.0263449177146,0.00399229396135,0.00904194451869,0.0156364349304,0.00538612580696,0.0387691745978
z,5,0.894933462143,0.699277639389,2239,2390,45.0,7,0.0146839916706,0.00130655954126,0.0435519851744,67,0.0165507048368,0.032729472965,0.0122217014432,0.00452865660191,0.0119690597057,0.00464360043406,0.00454993918538,0.00855789706111,0.0772913098335,0.00413063913584,0.00986670330167,0.0255964589045,0.00538612580696,0.0387691745978
z,5,0.894933462143,0.699277639389,6525,6889,75.0,8,0.00862850621343,0.00108688219916,0.0362294092774,68,0.00393884629011,0.00653237476945,0.00719877704978,0.0020669028163,0.00502337887883,0.00360013544559,0.000742390751839,0.00349654257298,0.0334450602531,0.00109677389264,0.00767496973276,0.0105827426414,0.00538612580696,0.0387691745978
z,5,0.894933462143,0.699277639389,8159,8466,105.0,9,0.00775330979377,0.000739632756449,0.0246544256806,69,0.00785574316978,0.00248710811138,0.0143091036007,0.0016241017729,0.00504535809159,0.00259278714657,0.000234011560678,0.00212121754885,0.0380229279399,0.00108843110502,0.00504454225302,0.0121942411498,0.00538612580696,0.0387691745978
z,5,0.894933462143,0.699277639389,9708,10087,135.0,10,0.00710526527837,0.000766872428358,0.0255624148995,70,0.00520120747387,0.0255624148995,0.00510671176016,0.000982418656349,0.0081349555403,0.00204006396234,0.00109335780144,0.00131525658071,0.00484430603683,0.0013321749866,0.003163671121,0.00824645765364,0.00538612580696,0.0387691745978
